yugene_value	probe_id	sample_id	ds_id	chip_type	x_position
0.427229521263	223274_at	GSM348319	6280	16	379
0.426874583604	ILMN_2317618	5645810035_D	6646	73	380
0.426400779621	210265_x_at	GSM609642_5202764005789146112904.C12	5003	41	381
0.42629686891	A_24_P144601	AR1583_10	6318	114	382
0.425787401781	ILMN_1679060	8659387164_F	6418	73	383
0.425035585336	ILMN_1679060	7509379107_B	6646	73	384
0.424375832829	ILMN_1665632	9252616055_F	6646	73	385
0.42371400449	8179719	GSM898010	6092	46	386
0.423519360804	A_24_P349965	GSM1215706	6353	120	387
0.423148731602	8124889	GSM1122008	6345	46	388
0.422568936565	ILMN_1665632	5645810035_L	6646	73	389
0.421974991289	223274_at	GSM551198	6242	16	390
0.421096563784	ILMN_1679060	5666194025_A	6646	73	391
0.420153848811	8124889	14_AH_5	6052	46	392
0.419947797406	214532_x_at	GSM119639	6190	16	393
0.419632638127	223274_at	GSM568881	6207	16	394
0.418381902164	ILMN_1665632	5645810003_K	6646	73	395
0.417547670973	208286_x_at	GSM372148	6006	16	396
0.417190331923	ILMN_2317618	9252616073_J	6646	73	397
0.416357838818	ILMN_1679060	GSM502248	6461	6	398
0.41560635959	8178470	GSM907808	6270	46	399
0.41530285659	223274_at	GSM310852	5027	16	400
0.415222527407	ILMN_2317618	9257622095_C	6646	73	401
0.414727420424	ILMN_1665632	9257622045_H	6646	73	402
0.414578107752	ILMN_2317618	PAW526	6491	73	403
0.413713131719	214532_x_at	GSM661357	6055	16	404
0.41324547257	214532_x_at	GSM87709	6635	51	405
0.412438362728	ILMN_1679060	GSM1082844	6253	73	406
0.410572086841	ILMN_1679060	9345725131_E	6460	73	407
0.410511085739	8179719	GSM1122014	6345	46	408
0.409986115818	ILMN_1679060	6898368069_F	6646	73	409
0.409256434217	ILMN_1665632	GSM1017900	6722	73	410
0.409198499969	8124889	GSM451853	6292	46	411
0.409074097068	8178470	GSM907868	6270	46	412
0.408857009466	ILMN_1679060	GSM502158	6461	6	413
0.407829018058	ILMN_2317618	9257622042_K	6646	73	414
0.407049742942	214532_x_at	GSM238874	6190	16	415
0.40643739679	8178470	GSM1058970	6325	46	416
0.405642927758	ILMN_2317618	9252616034_I	6646	73	417
0.405080948327	A_24_P349965	GSM1215676	6353	120	418
0.404274873639	214532_x_at	GSM239613	6114	16	419
0.403972498342	214532_x_at	GSM123782	6490	51	420
0.40339507134	ILMN_2317618	7466516008_E	6646	73	421
0.402996170748	ILMN_1665632	5666194006_F	6646	73	422
0.401643774276	ILMN_1679060	5645810032_H	6646	73	423
0.400882020839	A_24_P349965	GSM451457	6470	119	424
0.400326299413	ILMN_1679060	GSM502278	6461	6	425
0.400055696143	ILMN_2317618	GSM1348175	6566	73	426
0.399735544559	ILMN_1679060	GSM502218	6461	6	427
0.399369745575	ILMN_2317618	5445316044_G	5036	73	428
0.398339139349	ILMN_2317618	GSM1288450	6534	66	429
0.397436996935	8179719	GSM630793	5012	46	430
0.397139504958	ILMN_2317618	9322957058_K	6460	73	431
0.394455339221	8178470	GSM1022326	6440	46	432
0.394040917026	8179719	GSM518090	6284	46	433
0.39392058204	208286_x_at	GSM1253162	6360	16	434
0.393366266171	ILMN_2317618	9259561005_K	6646	73	435
0.393189568989	8179719	GSM999023	6252	46	436
0.392147840656	ILMN_2317618	7018879056_D	6453	73	437
0.390930699736	ILMN_2317618	7018879014_K	6454	73	438
0.39004023885	ILMN_1679060	9249896031_J	6646	73	439
0.389831031628	223274_at	GSM308030	6518	16	440
0.389356046688	ILMN_1665632	PAW561	6491	73	441
0.389131039573	ILMN_2317618	7649558069_A	6646	73	442
0.388162687277	214532_x_at	051703_D8_18h_HG-U133A	6277	51	443
0.387714681871	ILMN_1679060	5935420017_L	6063	73	444
0.387577404769	ILMN_1679060	GSM502188	6461	6	445
0.386163589275	210905_x_at	GSM609703_5202764006152214120704.F10	5003	41	446
0.383514273265	8178470	GSM1162539	6326	46	447
0.383286449787	223274_at	GSM745888	6222	16	448
0.382113635707	ILMN_1679060	6898376081_F	6646	73	449
0.382019429906	210265_x_at	GSM609672_5202764005792184120204.B02	5003	41	450
0.38164114652	223274_at	GSM378829	5013	16	451
0.380880775106	223274_at	GSM624087	6000	16	452
0.380084173554	208286_x_at	GSM609791_5202764005792184120204.D03	5003	41	453
0.380002615195	ILMN_1665632	PAW110	6491	73	454
0.379254505351	ILMN_1679060	PAW551	6491	73	455
0.378504270777	ILMN_2317618	3999810110_K	6622	73	456
0.377585834775	ILMN_1665632	GSM928751	6208	6	457
0.377333565618	ILMN_2317618	GSM381608	5008	6	458
0.377193771264	223274_at	GSM238791	6190	16	459
0.376946291649	ILMN_1679060	7509379090_H	6646	73	460
0.376543837878	ILMN_1679060	7509379098_D	6646	73	461
0.375921112713	ILMN_2317618	9249896082_A	6646	73	462
0.375810869943	223274_at	GSM378821	6163	16	463
0.375438293189	ILMN_1665632	6898368066_D	6646	73	464
0.374969604387	ILMN_1665632	7509379010_H	6646	73	465
0.374763991694	8178470	GSM907838	6270	46	466
0.374668022453	ILMN_1679060	6991010046_H	6646	73	467
0.373993405518	ILMN_1679060	7509379012_J	6646	73	468
0.373835611338	214532_x_at	GSM308064	6518	16	469
0.373639209716	214532_x_at	GSM123752	6490	51	470
0.373255049445	ILMN_2317618	5666194025_I	6646	73	471
0.373062272519	208286_x_at	412-OR	6505	16	472
0.372438765639	ILMN_1679060	9252616092_I	6646	73	473
0.370426277995	223274_at	GSM1182329	6413	16	474
0.370051737212	ILMN_2317618	5655508054_J	6646	73	475
0.369288317594	ILMN_1665632	1981576025_A	6182	7	476
0.369117098989	ILMN_1679060	9259561005_A	6646	73	477
0.368706491127	ILMN_2317618	9257631053_B	6646	73	478
0.368610552292	ILMN_1679060	9252616073_B	6646	73	479
0.368267195781	ILMN_1679060	9249896097_K	6646	73	480
0.367987006043	8124889	GSM1022396	6440	46	481
0.367786099316	ILMN_1679060	9252616029_L	6646	73	482
0.367375533345	214532_x_at	GSM1041411	6358	16	483
0.367226445091	ILMN_1665632	6991010045_E	6646	73	484
0.366768151983	ILMN_2317618	5666194022_C	6646	73	485
0.366527288179	ILMN_1665632	7509379082_F	6646	73	486
0.36646211951	214532_x_at	GSM388754	6248	16	487
0.365796202216	ILMN_1665632	5666194026_E	6646	73	488
0.365587526894	ILMN_2317618	7466516034_G	6646	73	489
0.364939336455	8179719	GSM1058976	6325	46	490
