yugene_value	probe_id	sample_id	ds_id	chip_type	x_position
0.197014155313	10547664	GSM920617	6311	31	491
0.196925389696	1420331_at	GSM854124	6659	11	492
0.196528919574	10547664	GSM605855	6311	31	493
0.196305166058	10547664	GSM777059	6311	31	494
0.19605478342	10547664	GSM605837	6311	31	495
0.19579803559	10547664	GSM1349554	6346	31	496
0.195559903621	ILMN_1215209	HDACi1_24h	6482	72	497
0.195479575049	1420331_at	GSM277764	6031	11	498
0.195072230764	10547664	GSM554760	5001	31	499
0.194953870164	10547664	GSM1349560	6346	31	500
0.194948355723	10547664	GSM920632	6311	31	501
0.194233654762	ILMN_1215209	5590476055_B	6711	1	502
0.19420069854	1420330_at	GSM1139846	6307	11	503
0.194146048553	1420331_at	GSM337771	6271	11	504
0.194054215163	ILMN_1215209	GSM1200014	6231	1	505
0.193806564733	1420331_at	GSM1595555	6633	11	506
0.193028303655	10547664	GSM605804	6311	31	507
0.192280760338	ILMN_1216972	GSM1199991	6231	1	508
0.192050714648	10547664	GSM1349482	6346	31	509
0.191575052256	10547664	GSM538216	6311	31	510
0.191176748652	ILMN_1216972	GSM1199970	6231	1	511
0.190990449386	ILMN_1215209	GSM450303	6168	72	512
0.189083477071	ILMN_1215209	D16CL15	6117	72	513
0.188820418433	10547664	GSM399452	6311	31	514
0.188499338241	10547664	GSM538255	6311	31	515
0.188342364472	10547664	GSM605766	6311	31	516
0.188311545438	ILMN_1215209	Myc5_0h	6415	72	517
0.188243727081	10547664	GSM1349548	6346	31	518
0.187904637725	ILMN_1216972	HOXb7-2	6275	1	519
0.187507311112	10547664	GSM1349521	6346	31	520
0.186906738866	10547664	GSM854286	6311	31	521
0.186474011146	1420331_at	GSM337765	6271	11	522
0.186382133985	10547664	GSM854244	6311	31	523
0.186311069185	10547664	GSM1349467	6346	31	524
0.184733398257	10547664	GSM554591	5001	31	525
0.184733398257	10547664	GSM554591	5001	31	526
0.184177869903	10547664	GSM1349464	6346	31	527
0.184171529895	10547664	GSM605896	6311	31	528
0.184108558418	1420331_at	GSM132680	5040	11	529
0.183449757763	10547664	GSM476661	6311	31	530
0.183279350475	10547664	GSM605798	6311	31	531
0.182552559578	10547664	GSM538316	6311	31	532
0.182334945206	10547664	GSM399385	6311	31	533
0.182026458312	10547664	GSM538394	6311	31	534
0.181904077035	10547664	GSM1144173	6501	31	535
0.181248947699	10547664	GSM404000	6311	31	536
0.181017799609	ILMN_1216972	D16CL12	6198	72	537
0.18083792535	10547664	GSM1622283	6582	31	538
0.179632430684	10547664	GSM777056	6311	31	539
0.177552377932	10547664	GSM867298	6086	31	540
0.176218933571	10547664	GSM538385	6311	31	541
0.175707191861	1420331_at	GSM144625	6106	11	542
0.175627727105	10547664	GSM777041	6311	31	543
0.1741025429	ILMN_1215209	GSM1199987	6231	1	544
0.174101708918	10547664	GSM1349545	6346	31	545
0.174025531506	ILMN_1216972	D16CL3	6198	72	546
0.173853061182	10547664	GSM791115	6311	31	547
0.173583474389	96551_at	GSM867862	6109	172	548
0.173522822373	10547664	GSM538297	6311	31	549
0.173203151159	10547664	GSM1349488	6346	31	550
0.173160172944	10547664	GSM538397	6311	31	551
0.173080154483	10547664	GSM605769	6311	31	552
0.173021240898	10547664	GSM399382	6311	31	553
0.172315278688	ILMN_1216972	BULKRFP	6275	1	554
0.17217041847	10547664	GSM1349461	6346	31	555
0.171688397069	10547664	GSM777035	6311	31	556
0.171403427196	ILMN_1216972	D16CL18	6198	72	557
0.171312554947	ILMN_1216972	GSM1200039	6231	1	558
0.170778766736	ILMN_1215209	5590476055_E	6711	1	559
0.170289510638	10547664	GSM854292	6311	31	560
0.170156435915	10547664	GSM754814	6312	31	561
0.170018351267	10547664	GSM605911	6311	31	562
0.169565543816	10547664	GSM754805	6312	31	563
0.168947837355	1420331_at	GSM876164	6087	11	564
0.168904224026	1420331_at	GSM337801	6271	11	565
0.168156540663	10547664	GSM754781	6312	31	566
0.167408970123	ILMN_1216972	GSM1199973	6231	1	567
0.16602514522	10547664	GSM1349530	6346	31	568
0.165643374424	10547664	GSM538354	6311	31	569
0.165627698801	10547664	GSM554759	5001	31	570
0.165627698801	10547664	GSM554759	5001	31	571
0.165610396297	10547664	GSM605807	6311	31	572
0.16391834185	10547664	GSM476675	6311	31	573
0.163292760354	10547664	GSM538213	6311	31	574
0.163137278372	10547664	GSM605899	6311	31	575
0.162856702085	A_52_P161488	GSM390186	6181	118	576
0.16262736269	ILMN_1215209	GSM1199957	6231	1	577
0.16248820843	10547664	GSM538204	6311	31	578
0.162414445132	96551_at	GSM867838	6109	172	579
0.162060695763	ILMN_1216972	4936586024_A	4000	1	580
0.162060695763	ILMN_1216972	4936586024_A	4000	1	581
0.161806794681	ILMN_1215209	D16CL27	6117	72	582
0.16120248259	1420331_at	GSM854064	6659	11	583
0.160954932903	10547664	GSM821067	6264	31	584
0.160763621877	10547664	GSM1144272	6501	31	585
0.160302880712	ILMN_1216972	5599251006_B	6712	1	586
0.160139644947	10547664	GSM1143719	6310	31	587
0.160069655933	ILMN_1216972	HOXb7-3	6275	1	588
0.15944217055	10547664	GSM538267	6311	31	589
0.158704596838	10547664	GSM554758	5001	31	590
0.158629125113	ILMN_1216972	D16CL15	6198	72	591
0.158264154954	10547664	GSM777062	6311	31	592
0.158182296903	10547664	GSM1143731	6310	31	593
0.157737977824	ILMN_1216972	GSM1200015	6231	1	594
0.157646996609	1420330_at	GSM1338676	6659	11	595
0.157484863574	ILMN_1216972	D16CL27	6198	72	596
0.157085832887	1420331_at	GSM1196376	6315	11	597
0.156671163688	10547664	GSM854298	6311	31	598
0.156043570783	10547664	GSM1026786	6313	31	599
0.155967510235	10547664	GSM538418	6311	31	600
0.155700935031	10547664	GSM605810	6311	31	601
0.155549503611	10547664	GSM1349551	6346	31	602
0.155274665853	1420331_at	GSM337798	6271	11	603
0.155237295983	96551_at	GSM867865	6109	172	604
0.155208966035	ILMN_1216972	5599251006_E	6712	1	605
0.154921483244	10547664	GSM429024	6218	31	606
0.15434916525	10547664	GSM1349527	6346	31	607
0.154195383963	10547664	GSM686271	6062	31	608
0.154103123361	10547664	GSM1349506	6346	31	609
0.153780471992	1420331_at	GSM337804	6271	11	610
0.151917522267	1420331_at	GSM98879	6658	11	611
0.15161407535	10547664	GSM1144266	6501	31	612
0.151585579496	10547664	GSM538331	6311	31	613
0.151532538611	10547664	GSM538391	6311	31	614
0.150806506864	1420330_at	GSM854126	6659	11	615
0.150460348705	10547664	GSM1349515	6346	31	616
0.14991986299	10547664	GSM399364	6311	31	617
