yugene_value	probe_id	sample_id	ds_id	chip_type	x_position
0.285571937692	ILMN_3245441	9257631031_H	6646	73	1686
0.282333904973	ILMN_3245441	9257631053_L	6646	73	1687
0.277165350137	ILMN_3245441	GSM1367312	6545	73	1688
0.276508519261	ILMN_3245441	6747973056_H	6646	73	1689
0.27604033991	ILMN_3245441	6142077005_I	6561	73	1690
0.274370076716	ILMN_3245441	9252616073_C	6646	73	1691
0.273294810386	ILMN_3245441	PAW119	6491	73	1692
0.273223816712	217398_x_at	GSM609698_5202764005789149112904.D12	5003	41	1693
0.272524091811	ILMN_3245441	7509379082_L	6646	73	1694
0.26941055443	ILMN_3245441	9259561002_J	6646	73	1695
0.268627930964	ILMN_3245441	7509379004_L	6646	73	1696
0.268609990813	ILMN_3245441	9257631015_F	6646	73	1697
0.266188706361	ILMN_3245441	9257631069_G	6646	73	1698
0.261634274865	ILMN_3245441	GSM1348193	6566	73	1699
0.260917622715	ILMN_3245441	PAW137	6491	73	1700
0.260765423254	ILMN_3245441	5645810035_G	6646	73	1701
0.257531058334	ILMN_3245441	9252616094_F	6646	73	1702
0.255921481578	ILMN_3245441	7509352067_E	6646	73	1703
0.252925591733	ILMN_3245441	101035690013_B	6758	73	1704
0.245987646305	ILMN_3245441	5666194027_B	6646	73	1705
0.245807520812	ILMN_3245441	PAW554	6491	73	1706
0.238412382618	ILMN_3245441	9322957086_H	6460	73	1707
0.238412382618	ILMN_3245441	9322957086_H	6418	73	1708
0.238236814574	ILMN_3245441	6898376059_H	6646	73	1709
0.236810141103	ILMN_3245441	9257622099_D	6646	73	1710
0.234222317873	ILMN_3245441	9249896068_G	6646	73	1711
0.233352617553	ILMN_3245441	9252616087_K	6646	73	1712
0.222996420237	ILMN_3245441	9345725131_J	6460	73	1713
0.222996420237	ILMN_3245441	9345725131_J	6418	73	1714
0.21847779692	ILMN_3245441	9257631027_A	6646	73	1715
0.21735859613	ILMN_3245441	6991010030_L	6646	73	1716
0.216021870484	ILMN_3245441	6898376096_I	6646	73	1717
0.214415827109	ILMN_3245441	5655508054_D	6646	73	1718
0.209159863234	ILMN_3245441	PAW342	6491	73	1719
0.207015128831	ILMN_3245441	5645326030_H	5036	73	1720
0.201096917135	ILMN_3245441	GSM1017912	6723	73	1721
0.197625181852	ILMN_3245441	7466516008_D	6646	73	1722
0.195584339379	217398_x_at	GSM609692_5202764006152214120704.C09	5003	41	1723
0.191686536808	ILMN_3245441	9461595026_G	6273	73	1724
0.187712858343	ILMN_3245441	GSM1082841	6253	73	1725
0.186360189077	ILMN_3245441	GSM1385261	6468	73	1726
0.184777180277	ILMN_3245441	GSM1082860	6253	73	1727
0.184044548624	ILMN_3245441	GSM1385337	6468	73	1728
0.183635709012	ILMN_3245441	7509379014_G	6646	73	1729
0.181318805901	ILMN_3245441	7018879056_J	6453	73	1730
0.180572726751	ILMN_3245441	3999810079_H	6622	73	1731
0.174538948014	ILMN_3245441	9322957058_F	6460	73	1732
0.174538948014	ILMN_3245441	9322957058_F	6418	73	1733
0.167267860828	ILMN_3245441	9257622095_I	6646	73	1734
0.165894315904	ILMN_3245441	5935420016_F	6063	73	1735
0.165859864857	ILMN_3245441	5666194008_D	6646	73	1736
0.165444278485	ILMN_3245441	5645810003_I	6646	73	1737
0.162076015141	ILMN_3245441	5445316044_I	5036	73	1738
0.160740915238	ILMN_3245441	C3-5	6414	73	1739
0.157904004163	ILMN_3245441	9275880025_D	6460	73	1740
0.157904004163	ILMN_3245441	9275880025_D	6418	73	1741
0.157640510637	ILMN_3245441	GSM810552	5035	73	1742
0.156722366934	ILMN_3245441	7018879045_D	6454	73	1743
0.15396447911	ILMN_3245441	9257622100_K	6646	73	1744
0.147346630631	ILMN_3245441	9275880026_K	6460	73	1745
0.147346630631	ILMN_3245441	9275880026_K	6418	73	1746
0.147182185569	ILMN_2038778	5975034034_H	6554	73	1747
0.14542981694	ILMN_3245441	9257622077_B	6646	73	1748
0.142446571248	ILMN_3245441	7466516041_E	6646	73	1749
0.139168956662	ILMN_3245441	5935420026_A	6063	73	1750
0.13789920072	ILMN_2038778	6747965016_F	6562	73	1751
0.136454240162	ILMN_3245441	PAW535	6491	73	1752
0.133899922473	ILMN_3245441	7509379098_D	6646	73	1753
0.133649900673	ILMN_3245441	GSM1385299	6468	73	1754
0.127575985941	ILMN_3245441	7466516012_L	6646	73	1755
0.115544340163	ILMN_3245441	5786073106_J	6716	73	1756
0.10483233187	ILMN_3245441	9257622042_G	6646	73	1757
0.102758813626	ILMN_3245441	GSM810533	5035	73	1758
0.101842883028	ILMN_3245441	GSM1082822	6253	73	1759
0.0962155120144	ILMN_3245441	GSM1385318	6468	73	1760
0.0915414549145	ILMN_3245441	GSM1385242	6468	73	1761
0.0836379133763	ILMN_3245441	7018879050_C	6453	73	1762
0.0806070495792	ILMN_3245441	GSM1212244	6213	73	1763
0.0804647926592	ILMN_3245441	GSM810590	5035	73	1764
0.0795079170566	ILMN_3245441	GSM1385280	6468	73	1765
0.0727420012827	ILMN_3245441	6235804065_A	6072	73	1766
0.0630278191332	ILMN_1802252	6747965016_H	6562	73	1767
0.0627806361159	ILMN_3245441	3998755170_C	6612	73	1768
0.0511171225121	ILMN_3245441	7911763028_D	6557	73	1769
0.0501362784945	ILMN_3245441	D5MP3	6485	73	1770
0.0445391797249	ILMN_3245441	9322957080_A	6460	73	1771
0.0445391797249	ILMN_3245441	9322957080_A	6418	73	1772
